Classifier,Metaparameters,Word Representation,Preprocessing,F1 Score,Train Time,Test time
KNNClassifier,"{n_neighbors: 5, weights: distance, p: 2}",StandardBowMapper,AllPreprocess,0.2850771767032449,0.003997325897216797,0.28679919242858887
KNNClassifier,"{n_neighbors: 3, weights: uniform, p: 1}",StandardBowMapper,AllPreprocess,0.2676976951118,0.0040013790130615234,0.3902575969696045
KNNClassifier,"{n_neighbors: 3, weights: uniform, p: 2}",StandardBowMapper,AllPreprocess,0.2784889503648268,0.003996372222900391,0.26453280448913574
KNNClassifier,"{n_neighbors: 3, weights: distance, p: 1}",StandardBowMapper,AllPreprocess,0.26695616480659007,0.0050013065338134766,0.40105485916137695
KNNClassifier,"{n_neighbors: 3, weights: distance, p: 2}",StandardBowMapper,AllPreprocess,0.2761779833937495,0.003991603851318359,0.23372507095336914
KNNClassifier,"{n_neighbors: 7, weights: uniform, p: 1}",StandardBowMapper,AllPreprocess,0.2515156333498771,0.004999876022338867,0.433696985244751
KNNClassifier,"{n_neighbors: 7, weights: uniform, p: 2}",StandardBowMapper,AllPreprocess,0.2777397441739266,0.0040051937103271484,0.3065495491027832
KNNClassifier,"{n_neighbors: 7, weights: distance, p: 1}",StandardBowMapper,AllPreprocess,0.257143941118446,0.003970623016357422,0.42709875106811523
KNNClassifier,"{n_neighbors: 7, weights: distance, p: 2}",StandardBowMapper,AllPreprocess,0.271022659745815,0.005002260208129883,0.2886524200439453
KNNClassifier,"{n_neighbors: 10, weights: uniform, p: 1}",StandardBowMapper,AllPreprocess,0.24161540407319318,0.004002571105957031,0.42621779441833496
KNNClassifier,"{n_neighbors: 10, weights: uniform, p: 2}",StandardBowMapper,AllPreprocess,0.25181051090803636,0.003000497817993164,0.3093678951263428
KNNClassifier,"{n_neighbors: 10, weights: distance, p: 1}",StandardBowMapper,AllPreprocess,0.26314491966503645,0.004506111145019531,0.42974185943603516
KNNClassifier,"{n_neighbors: 10, weights: distance, p: 2}",StandardBowMapper,AllPreprocess,0.26813103388569554,0.003991603851318359,0.2898139953613281
KNNClassifier,"{n_neighbors: 5, weights: uniform, p: 1}",CountStandardBowMapper,AllPreprocess,0.5287688544444221,0.004999637603759766,0.5098450183868408
